1334-FJSVR,1,No,No phone service,No,Month-to-month,Electronic check,2425,Yes
7130-CTCUS,16,Yes,No,No,Month-to-month,Bank transfer (automatic),5455,No
7625-XCQRH,11,Yes,Yes,No,Month-to-month,Electronic check,765,Yes
6194-HBGQN,51,Yes,Yes,Yes,One year,Credit card (automatic),8115,No
2987-BJXIK,70,Yes,Yes,Yes,Two year,Mailed check,847,No
9769-TSBZE,70,Yes,Yes,No,Two year,Electronic check,66,No
0406-BPDVR,54,Yes,Yes,Yes,One year,Credit card (automatic),1015,Yes
1395-WSWXR,24,Yes,No,No internet service,Two year,Mailed check,2075,No
6752-APNJL,42,Yes,No,No,Month-to-month,Mailed check,545,No
0420-HLGXF,39,Yes,Yes,Yes,Month-to-month,Electronic check,9975,No
7446-KQISO,45,Yes,Yes,Yes,Two year,Bank transfer (automatic),10975,No
5803-NQJZO,72,Yes,Yes,No,Two year,Bank transfer (automatic),678,No
2565-JSLRY,1,Yes,Yes,No internet service,Month-to-month,Mailed check,2405,Yes
2607-DHDAK,72,Yes,No,No internet service,Two year,Credit card (automatic),198,No
1073-XXCZD,55,Yes,Yes,No internet service,Two year,Bank transfer (automatic),257,No
0743-HRVFF,51,No,NA,Yes,One year,Electronic check,5615,No
3727-JEZTU,1,Yes,No,No internet service,Month-to-month,Mailed check,204,No
8143-ETQTI,23,Yes,No,No internet service,Two year,Mailed check,1965,No
6689-KXGBO,1,Yes,No,No,Month-to-month,Electronic check,5055,Yes
9667-TKTVZ,2,Yes,Yes,No,Month-to-month,Mailed check,5435,No
3657-COGMW,52,Yes,Yes,Yes,Month-to-month,Credit card (automatic),1081,No
8570-KLJYJ,36,Yes,Yes,No,One year,Mailed check,5445,No
7754-IXRMC,1,Yes,No,No,Month-to-month,Mailed check,4535,No
9473-CBZOP,28,Yes,Yes,No,One year,Mailed check,59,No
6615-NGGZJ,14,Yes,Yes,Yes,Month-to-month,Electronic check,10055,Yes
4334-HOWRP,72,No,NA,Yes,Two year,Credit card (automatic),6495,No
4255-DDUOU,1,Yes,No,No internet service,Month-to-month,Mailed check,205,Yes
5863-OOKCL,10,Yes,No,No internet service,Month-to-month,Mailed check,1885,No
1686-STUHN,42,Yes,No,No internet service,One year,Bank transfer (automatic),198,No
1329-VHWNP,7,No,No phone service,No,Month-to-month,Bank transfer (automatic),2505,No
2984-MIIZL,4,Yes,No,No,Month-to-month,Bank transfer (automatic),748,Yes
0266-GMEAO,72,Yes,Yes,Yes,Two year,Credit card (automatic),1143,No
0019-GFNTW,56,No,No phone service,No,Two year,Bank transfer (automatic),4505,No
8309-PPCED,72,Yes,Yes,Yes,Two year,Bank transfer (automatic),11045,No
4098-NAUKP,68,Yes,Yes,No,Month-to-month,Electronic check,8465,No
4054-CUMIA,18,Yes,No,No internet service,Month-to-month,Mailed check,2025,No
0603-TPMIB,59,Yes,Yes,No internet service,Two year,Mailed check,2545,No
2525-GVKQU,60,Yes,No,No internet service,Two year,Mailed check,206,No
8161-QYMTT,7,Yes,Yes,Yes,Month-to-month,Electronic check,941,No
9581-GVBXT,59,No,No phone service,No,One year,Mailed check,348,No
5862-BRIXZ,46,No,No phone service,Yes,Two year,Bank transfer (automatic),6075,No
5404-GGUKR,5,Yes,No,No,Month-to-month,Electronic check,5135,No
3308-JSGML,59,No,No phone service,Yes,Two year,Credit card (automatic),6405,No
3677-TNKIO,14,Yes,No,No,Month-to-month,Credit card (automatic),71,Yes
0440-QEXBZ,44,Yes,Yes,No,Month-to-month,Mailed check,5015,No
2434-EEVDB,64,Yes,Yes,Yes,Two year,Credit card (automatic),946,No
6199-IWKGC,46,Yes,Yes,Yes,One year,Electronic check,10025,No
2675-DHUTR,58,Yes,Yes,Yes,Month-to-month,Electronic check,989,No
8152-VETUR,72,Yes,Yes,Yes,Two year,Credit card (automatic),977,No
9667-EQRXU,30,No,No phone service,Yes,Month-to-month,Electronic check,403,Yes
4676-WLUHT,54,No,No phone service,No,Two year,Bank transfer (automatic),462,No
3329-WDIOK,3,No,No phone service,Yes,Month-to-month,Electronic check,506,Yes
3415-TAILE,2,Yes,No,Yes,Month-to-month,Mailed check,657,Yes
0757-WCUUZ,54,Yes,Yes,No,Two year,Credit card (automatic),6335,No
1629-DQQVB,14,Yes,No,No,Month-to-month,Bank transfer (automatic),501,No
1915-IOFGU,1,Yes,No,No,Month-to-month,Electronic check,705,Yes
3045-XETSH,10,Yes,Yes,No,Month-to-month,Electronic check,9485,Yes
0374-AACSZ,1,Yes,No,No,Month-to-month,Electronic check,5015,No
7239-HZZCX,1,Yes,No,No internet service,Month-to-month,Mailed check,1975,Yes
4872-VXRIL,56,Yes,Yes,No,One year,Bank transfer (automatic),6465,No
9140-CZQZZ,68,Yes,No,Yes,Two year,Bank transfer (automatic),796,No
3423-HHXAO,14,Yes,No,No internet service,One year,Mailed check,195,No
9938-TKDGL,68,Yes,No,Yes,Two year,Electronic check,9955,No
0531-ZZJWQ,55,Yes,Yes,No,Month-to-month,Electronic check,74,No
2688-BHGOG,9,Yes,No,No,Month-to-month,Electronic check,7955,No
7683-CBDKJ,14,Yes,No,Yes,Month-to-month,Electronic check,6545,Yes
3160-TYXLT,53,No,No phone service,No,Month-to-month,Bank transfer (automatic),463,No
1325-USMEC,70,Yes,Yes,Yes,Two year,Credit card (automatic),9935,No
0916-QOFDP,14,Yes,Yes,Yes,Month-to-month,Electronic check,958,No
0628-CNQRM,22,Yes,No,Yes,One year,Bank transfer (automatic),675,Yes
5606-AMZBO,10,Yes,Yes,No,Month-to-month,Credit card (automatic),7815,No
6199-IPCAO,29,Yes,Yes,No internet service,Two year,Mailed check,261,No
7665-TOALD,1,Yes,No,No,Month-to-month,Electronic check,696,Yes
0112-QWPNC,49,Yes,Yes,Yes,One year,Electronic check,8435,Yes
0324-BRPCJ,68,Yes,Yes,Yes,Month-to-month,Electronic check,1002,Yes
5640-CAXOA,30,No,No phone service,No,One year,Credit card (automatic),4035,No
2235-EZAIK,72,Yes,Yes,Yes,Two year,Credit card (automatic),792,No
3847-BAERP,10,Yes,No,No internet service,Month-to-month,Mailed check,209,No
1196-AMORA,7,Yes,Yes,No,Month-to-month,Electronic check,736,Yes
4282-YMKNA,9,Yes,Yes,No,Month-to-month,Electronic check,7475,Yes
8263-OKETD,20,Yes,Yes,No,Month-to-month,Credit card (automatic),689,No
0670-KDOMA,1,Yes,No,No internet service,Month-to-month,Mailed check,2025,No
2476-YGEFM,29,Yes,Yes,No,Month-to-month,Credit card (automatic),76,No
0641-EVBOJ,3,Yes,No,No,Month-to-month,Mailed check,823,No
9974-JFBHQ,64,Yes,No,Yes,Month-to-month,Credit card (automatic),9915,No
0608-JDVEC,50,Yes,No,No internet service,Two year,Electronic check,198,No
9780-FKVVF,6,Yes,No,No,Month-to-month,Bank transfer (automatic),5915,No
5214-NLTIT,72,Yes,Yes,No,Two year,Credit card (automatic),908,No
3345-PBBFH,8,Yes,No,No,Month-to-month,Bank transfer (automatic),4955,No
9189-JWSHV,24,Yes,Yes,Yes,Month-to-month,Electronic check,9355,Yes
2190-PHBHR,72,Yes,Yes,No,Two year,Credit card (automatic),9445,No
2650-GYRYL,33,Yes,No,No internet service,One year,Bank transfer (automatic),1945,No
0746-JTRFU,2,No,No phone service,No,Month-to-month,Electronic check,2505,Yes
5208-FVQKB,70,Yes,No,No,Two year,Mailed check,6795,No
6627-CFOSN,59,Yes,Yes,No,Month-to-month,Bank transfer (automatic),9945,No
3982-JGSFD,36,Yes,No,No internet service,One year,Credit card (automatic),2035,No
1574-DYCWE,51,Yes,No,No internet service,Two year,Mailed check,1995,No
2466-FCCPT,20,Yes,No,No internet service,One year,Bank transfer (automatic),197,No
6211-WWLTF,63,Yes,No,Yes,Two year,Credit card (automatic),997,No
4826-TZEVA,40,Yes,No,No,Month-to-month,Credit card (automatic),748,No
6016-NXBNJ,35,Yes,No,No internet service,One year,Mailed check,1915,No
0576-WNXXC,27,Yes,Yes,No,Month-to-month,Electronic check,9555,Yes
4632-XJMEX,53,Yes,No,No,One year,Credit card (automatic),6285,No
3452-GWUIN,19,Yes,Yes,Yes,Month-to-month,Electronic check,9495,No
3724-UCSHY,6,Yes,No,No internet service,Month-to-month,Mailed check,1955,No
8626-XHBIE,56,Yes,Yes,No internet service,Two year,Mailed check,248,No
3192-LNKRK,34,Yes,No,Yes,Month-to-month,Mailed check,8405,No
4439-YRNVD,10,No,No phone service,No,Month-to-month,Electronic check,3625,No
2876-VBBBL,1,Yes,No,No internet service,Month-to-month,Mailed check,2025,Yes
6834-NXDCA,13,No,No phone service,No,Month-to-month,Electronic check,239,Yes
2208-UGTGR,56,Yes,Yes,Yes,Month-to-month,Electronic check,986,No
3005-TYFRD,55,Yes,Yes,Yes,Month-to-month,Credit card (automatic),10365,No
8670-MEFCP,36,Yes,Yes,Yes,Two year,Credit card (automatic),929,No
3079-BCHLN,47,Yes,No,No internet service,One year,Bank transfer (automatic),199,No
7777-UNYHB,12,Yes,No,No internet service,Month-to-month,Credit card (automatic),201,No
5597-GLBUC,1,Yes,No,Yes,Month-to-month,Electronic check,8545,Yes
7278-CKDNC,24,Yes,Yes,No,Month-to-month,Electronic check,805,No
2748-MYRVK,63,Yes,Yes,Yes,One year,Bank transfer (automatic),999,Yes
8450-UYIBU,35,No,No phone service,Yes,Month-to-month,Electronic check,3985,No
4822-YCXMX,25,Yes,Yes,No,Month-to-month,Electronic check,848,Yes
7181-OQCUT,21,Yes,Yes,Yes,Month-to-month,Mailed check,10385,No
8474-UMLNT,13,Yes,No,No,Month-to-month,Bank transfer (automatic),678,No
9821-POOTN,35,Yes,Yes,No,Month-to-month,Electronic check,752,Yes
3836-FZSDJ,71,Yes,Yes,No internet service,Two year,Bank transfer (automatic),2485,No
6559-ILWKJ,71,No,No phone service,Yes,Two year,Electronic check,4935,Yes
0187-QSXOE,7,Yes,No,Yes,Month-to-month,Electronic check,89,No
2649-HWLYB,65,Yes,Yes,No,Two year,Bank transfer (automatic),7615,No
5214-CHIWJ,27,Yes,No,No internet service,One year,Mailed check,203,No
4229-CZMLL,6,Yes,Yes,No,Month-to-month,Electronic check,749,Yes
6904-JLBGY,72,Yes,Yes,Yes,Two year,Credit card (automatic),11735,No
2465-BLLEU,1,Yes,No,No internet service,Month-to-month,Mailed check,1975,No
1685-VAYJF,11,Yes,No,No,Month-to-month,Credit card (automatic),452,No
8874-EJNSR,39,Yes,Yes,No internet service,Two year,Mailed check,252,No
6917-YACBP,59,Yes,Yes,No,Month-to-month,Electronic check,8975,No
5049-MUBWG,26,Yes,No,Yes,One year,Bank transfer (automatic),75,No
4223-WOZCM,2,Yes,No,No,Month-to-month,Mailed check,4995,No
9253-VIFJQ,65,Yes,Yes,No,One year,Credit card (automatic),6705,No
7030-FZTFM,72,Yes,Yes,Yes,Two year,Credit card (automatic),1109,No
9741-YLNTD,6,Yes,Yes,No,Month-to-month,Bank transfer (automatic),8795,No
5917-RYRMG,32,Yes,No,No internet service,One year,Credit card (automatic),198,No
1194-BHJYC,61,No,No phone service,Yes,Two year,Mailed check,6215,No
3663-MITLP,15,Yes,No,Yes,Month-to-month,Electronic check,10125,Yes
0906-QVPMS,72,Yes,Yes,Yes,Two year,Bank transfer (automatic),11515,No
9025-ZRPVR,9,Yes,No,No internet service,Month-to-month,Mailed check,1895,Yes
1905-OEILC,1,Yes,No,No internet service,Month-to-month,Mailed check,195,No
3285-UCQVC,37,No,NA,No,Month-to-month,Credit card (automatic),286,Yes
6248-BSHKG,61,Yes,No,No internet service,One year,Mailed check,204,No
3470-BTGQO,21,Yes,No,No,Month-to-month,Mailed check,4565,No
1209-VFFOC,68,No,No phone service,No,Two year,Mailed check,564,No
8224-DWCKX,12,Yes,Yes,No,Month-to-month,Credit card (automatic),733,No
5482-PLVPE,2,No,No phone service,No,Month-to-month,Electronic check,2435,Yes
4902-OHLSK,29,Yes,Yes,Yes,Month-to-month,Electronic check,9865,Yes
6917-IAYHD,1,No,No phone service,No,Month-to-month,Mailed check,336,No
0495-ZBNGW,5,Yes,Yes,No,Month-to-month,Bank transfer (automatic),799,Yes
7572-KPVKK,62,Yes,Yes,Yes,Two year,Electronic check,10405,No
2357-COQEK,28,Yes,Yes,Yes,Month-to-month,Electronic check,1033,Yes
7103-ZGVNT,69,Yes,Yes,Yes,One year,Credit card (automatic),737,No
3737-GCSPV,11,Yes,Yes,Yes,Month-to-month,Credit card (automatic),962,Yes
2027-WKXMW,63,Yes,Yes,Yes,Month-to-month,Electronic check,10875,No
7137-NAXML,23,Yes,No,No internet service,One year,Bank transfer (automatic),2015,No
2428-ZMCTB,10,Yes,No,No internet service,Month-to-month,Credit card (automatic),1975,No
2961-VNFKL,71,Yes,Yes,No internet service,Two year,Credit card (automatic),2595,No
1768-HNVGJ,45,Yes,Yes,No,Month-to-month,Electronic check,7005,No
6963-KQYQB,70,Yes,Yes,No internet service,Two year,Mailed check,2405,No
5934-RMPOV,22,Yes,Yes,No,Month-to-month,Electronic check,8475,No
1207-BLKSA,52,Yes,Yes,No internet service,Two year,Mailed check,2305,No
4088-YLDSU,55,Yes,Yes,Yes,One year,Electronic check,10415,Yes
8316-BBQAY,65,No,NA,Yes,Two year,Credit card (automatic),5995,No
1166-PQLGG,72,Yes,No,No internet service,Two year,Bank transfer (automatic),1955,No
3146-JTQHR,10,Yes,No,No internet service,One year,Bank transfer (automatic),196,No
4395-PZMSN,5,Yes,No,No,Month-to-month,Electronic check,8555,No
6427-FEFIG,24,Yes,Yes,Yes,Two year,Credit card (automatic),786,No
0017-IUDMW,72,Yes,Yes,Yes,Two year,Credit card (automatic),1168,No
8706-HRADD,21,No,No phone service,Yes,Month-to-month,Mailed check,4355,No
9955-QOPOY,69,No,No phone service,Yes,One year,Credit card (automatic),608,No
4385-ZKVNW,44,Yes,No,No,Month-to-month,Bank transfer (automatic),549,No
5446-DKWYW,61,Yes,Yes,Yes,One year,Electronic check,652,No
2034-CGRHZ,24,Yes,Yes,Yes,Month-to-month,Credit card (automatic),10295,Yes
5797-APWZC,1,Yes,No,Yes,Month-to-month,Electronic check,906,Yes
3683-QKIUE,6,Yes,No,No,Month-to-month,Bank transfer (automatic),508,Yes
4228-ZGYUW,4,Yes,Yes,No,Month-to-month,Electronic check,9005,Yes
9031-ZVQPT,72,Yes,Yes,Yes,Two year,Electronic check,1082,No
2990-IAJSV,72,Yes,Yes,Yes,Two year,Bank transfer (automatic),92,No
8107-KNCIM,14,Yes,Yes,No,Month-to-month,Electronic check,751,No
9027-YFHQJ,7,Yes,Yes,No internet service,Month-to-month,Bank transfer (automatic),2505,No
5176-LDKUH,48,Yes,No,No,One year,Electronic check,7515,No
4644-OBGFZ,55,Yes,No,No internet service,One year,Mailed check,195,No
7926-IJOOU,1,Yes,No,No internet service,Month-to-month,Credit card (automatic),193,No
6480-YAGIY,45,Yes,No,Yes,One year,Credit card (automatic),1122,No
4029-HPFVY,3,Yes,No,No,Month-to-month,Mailed check,703,No
7602-DBTOU,71,Yes,No,No internet service,Two year,Mailed check,196,No
5345-BMKWB,8,Yes,No,No internet service,Month-to-month,Mailed check,2025,No
6416-TVAIH,1,Yes,No,No,Month-to-month,Electronic check,685,Yes
5451-YHYPW,72,Yes,Yes,Yes,Two year,Credit card (automatic),11575,No
5108-ADXWO,11,Yes,No,No,Month-to-month,Electronic check,735,Yes
7998-WNZEM,71,Yes,Yes,No,Two year,Bank transfer (automatic),806,No
3066-RRJIO,1,Yes,No,No,Month-to-month,Mailed check,6995,Yes
0307-BCOPK,16,Yes,No,No internet service,One year,Mailed check,1905,No
7629-WFGLW,56,Yes,Yes,No,One year,Electronic check,9565,No
2542-HYGIQ,1,Yes,No,No internet service,Month-to-month,Credit card (automatic),1995,No
6715-OFDBP,5,Yes,No,Yes,Month-to-month,Electronic check,7005,Yes
5016-LIPDW,57,Yes,No,No internet service,One year,Mailed check,194,No
1567-DSCIC,8,Yes,Yes,Yes,Month-to-month,Electronic check,94,Yes
9625-RZFUK,63,Yes,No,No internet service,Two year,Mailed check,197,No
1020-JPQOW,56,Yes,Yes,No,Month-to-month,Electronic check,9055,No
7919-ZODZZ,10,Yes,No,No,One year,Mailed check,659,No
0565-JUPYD,63,Yes,Yes,Yes,One year,Credit card (automatic),1045,No
5939-XAIXZ,19,Yes,Yes,No,Month-to-month,Mailed check,561,No
9054-FOWNV,22,Yes,Yes,Yes,Month-to-month,Electronic check,8875,No
2683-BPJSO,29,Yes,Yes,No,Month-to-month,Electronic check,8445,Yes
8207-VVMYB,70,Yes,Yes,No internet service,Two year,Bank transfer (automatic),26,No
9360-AHGNL,43,Yes,Yes,Yes,One year,Mailed check,10955,Yes
1087-UDSIH,3,Yes,No,No internet service,Month-to-month,Mailed check,196,Yes
6195-MELTI,57,Yes,No,No,One year,Mailed check,5465,No
5485-WUYWF,2,Yes,No,Yes,Month-to-month,Bank transfer (automatic),664,Yes
2121-JAFOM,72,Yes,Yes,Yes,Two year,Credit card (automatic),11555,No
2632-UCGVD,66,Yes,Yes,Yes,Month-to-month,Credit card (automatic),10005,Yes
5445-PZWGX,62,Yes,Yes,No,One year,Electronic check,102,Yes
5198-HQAEN,35,Yes,No,Yes,One year,Electronic check,897,No
9170-CCKOU,17,Yes,Yes,No,Month-to-month,Credit card (automatic),902,Yes
2167-FQSTQ,72,Yes,Yes,Yes,Two year,Electronic check,924,No
2819-GWENI,28,Yes,No,No internet service,One year,Mailed check,199,No
1043-YCUTE,56,Yes,Yes,No internet service,Two year,Credit card (automatic),2515,Yes
3814-MLAXC,31,Yes,Yes,No,Month-to-month,Credit card (automatic),7985,Yes
3572-UUHRS,45,Yes,No,No internet service,One year,Bank transfer (automatic),1885,No
2692-PFYTJ,1,Yes,Yes,No internet service,Month-to-month,Mailed check,2575,No
6821-JPCDC,48,Yes,No,Yes,One year,Electronic check,9705,No
8815-LMFLX,25,Yes,Yes,No internet service,Month-to-month,Bank transfer (automatic),254,No
9135-HSWOC,64,Yes,No,No internet service,Two year,Bank transfer (automatic),197,No
8582-KRHPJ,50,No,No phone service,No,Month-to-month,Mailed check,35,No
5811-IWXYM,52,Yes,Yes,Yes,One year,Bank transfer (automatic),10125,No
8189-XRIKE,32,Yes,No,Yes,Month-to-month,Electronic check,9095,No
1506-YJTYT,45,Yes,Yes,Yes,Two year,Credit card (automatic),7385,No
4123-DVHPH,9,Yes,Yes,No,Month-to-month,Electronic check,8805,No
6425-YQLLO,66,Yes,Yes,Yes,One year,Credit card (automatic),10595,Yes
5442-UTCVD,3,Yes,Yes,No,Month-to-month,Electronic check,9185,Yes
7734-DBOAI,1,No,No phone service,Yes,Month-to-month,Electronic check,401,Yes
2789-CZANW,64,Yes,Yes,Yes,Two year,Bank transfer (automatic),1103,No
7596-LDUXP,12,Yes,No,Yes,One year,Credit card (automatic),8515,No
3740-RLMVT,67,Yes,No,No,One year,Bank transfer (automatic),6095,No
4489-SNOJF,35,Yes,Yes,Yes,Month-to-month,Electronic check,7225,Yes
2192-OZITF,45,Yes,Yes,No,Two year,Mailed check,7355,No
1131-ALZWV,24,Yes,Yes,No internet service,One year,Bank transfer (automatic),246,No
7729-XBTWX,66,Yes,No,No internet service,Two year,Mailed check,1975,No
9134-WYRVP,51,Yes,No,Yes,One year,Mailed check,8635,No
3284-SVCRO,45,Yes,Yes,No internet service,Two year,Mailed check,255,No
9732-OUYRN,49,Yes,No,No internet service,One year,Credit card (automatic),19,No
0559-CKHUS,29,Yes,No,No internet service,Two year,Mailed check,1955,No
2931-SVLTV,40,Yes,Yes,Yes,Month-to-month,Credit card (automatic),1101,No
6899-PPEEA,37,Yes,Yes,Yes,Month-to-month,Electronic check,9655,Yes
7504-UWHNB,25,Yes,No,No,Month-to-month,Electronic check,6975,No
2582-FFFZR,22,No,No phone service,Yes,Month-to-month,Electronic check,506,No
8908-NMQTX,72,No,No phone service,Yes,Two year,Bank transfer (automatic),656,No
2187-LZGPL,7,No,No phone service,No,Month-to-month,Credit card (automatic),401,Yes
1431-AIDJQ,33,Yes,No,Yes,Two year,Credit card (automatic),821,No
6288-LBEAR,23,Yes,No,No,Month-to-month,Mailed check,791,No
4597-NUCQV,24,Yes,Yes,Yes,Month-to-month,Electronic check,10125,Yes
9019-QVLZD,1,Yes,No,Yes,Month-to-month,Electronic check,7955,Yes
8413-YNHNV,69,Yes,Yes,Yes,Two year,Mailed check,9065,No
5808-TOTXO,3,Yes,No,No internet service,One year,Credit card (automatic),2055,No
4369-NYSCF,56,Yes,No,Yes,One year,Bank transfer (automatic),7575,No
6333-YDVLT,65,Yes,Yes,Yes,One year,Credit card (automatic),110,No
5324-KTGCG,71,Yes,No,No internet service,One year,Electronic check,2085,No
5599-HVLTW,14,Yes,Yes,No,Month-to-month,Bank transfer (automatic),8035,No
7394-LWLYN,2,Yes,No,No,Month-to-month,Electronic check,7015,No
3707-LRWZD,32,Yes,Yes,Yes,One year,Electronic check,8405,Yes
2700-LUEVA,1,Yes,No,No internet service,Month-to-month,Credit card (automatic),2075,No
1455-ESIQH,1,Yes,No,Yes,Month-to-month,Electronic check,891,Yes
0958-YHXGP,7,Yes,No,No,Month-to-month,Mailed check,699,No
2979-SXESE,17,Yes,Yes,Yes,Month-to-month,Electronic check,944,Yes
5743-KHMNA,71,Yes,Yes,No internet service,Two year,Bank transfer (automatic),2555,No
4194-FJARJ,54,Yes,Yes,No,Two year,Bank transfer (automatic),60,No
5325-UWTWJ,31,Yes,Yes,No,Month-to-month,Credit card (automatic),9055,No
3969-GYXEL,11,Yes,No,No,Month-to-month,Electronic check,764,No
9208-OLGAQ,18,Yes,No,No,Month-to-month,Electronic check,8495,No
3244-CQPHU,72,Yes,Yes,Yes,Two year,Bank transfer (automatic),1101,No
2674-MLXMN,71,Yes,Yes,Yes,Month-to-month,Credit card (automatic),9965,No
9708-HPXWZ,5,No,No phone service,Yes,Month-to-month,Credit card (automatic),454,No
6992-TKNYO,38,Yes,Yes,No,One year,Credit card (automatic),69,No
4468-YDOVK,5,Yes,No,No,Month-to-month,Bank transfer (automatic),4865,No
3754-DXMRT,2,Yes,No,No,Month-to-month,Electronic check,4415,Yes
5792-JALQC,52,Yes,Yes,No,Two year,Bank transfer (automatic),5985,No
7130-VTEWQ,8,Yes,Yes,No,Month-to-month,Electronic check,7575,Yes
4302-ZYFEL,69,Yes,No,No internet service,One year,Credit card (automatic),2055,No
4366-CTOUZ,50,Yes,No,Yes,Two year,Mailed check,1002,No
7903-CMPEY,1,Yes,Yes,No,Month-to-month,Electronic check,803,Yes
1518-OMDIK,33,Yes,No,No,Month-to-month,Credit card (automatic),4455,No
6671-NGWON,7,Yes,No,No internet service,Month-to-month,Mailed check,2035,No
0595-ITUDF,64,Yes,Yes,No,Month-to-month,Electronic check,918,No
6996-KNSML,1,Yes,No,No,Month-to-month,Electronic check,749,Yes
1955-IBMMB,59,Yes,No,No internet service,Two year,Bank transfer (automatic),202,No
0096-BXERS,6,Yes,Yes,No,Month-to-month,Electronic check,5035,No
3806-YAZOV,3,Yes,No,No internet service,Month-to-month,Mailed check,188,No
7998-ZLXWN,15,Yes,No,No internet service,Month-to-month,Credit card (automatic),2045,No
6253-WRFHY,13,Yes,No,Yes,One year,Electronic check,6475,No
9133-AYJZG,23,Yes,Yes,Yes,Month-to-month,Credit card (automatic),987,No
2675-OTVVJ,31,Yes,Yes,Yes,Month-to-month,Electronic check,8945,No
8430-TWCBX,49,Yes,No,No internet service,One year,Credit card (automatic),207,No
5018-GWURO,56,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),856,No
6741-QRLUP,63,Yes,Yes,No,Two year,Credit card (automatic),803,No
4737-HOBAX,63,Yes,Yes,Yes,Two year,Credit card (automatic),798,No
0537-QYZZN,24,Yes,Yes,No,Month-to-month,Electronic check,7985,No
3340-QBBFM,36,Yes,No,No,One year,Credit card (automatic),541,No
2592-SEIFQ,3,No,NA,No,Month-to-month,Electronic check,2475,Yes
8200-KLNYW,21,Yes,No,Yes,One year,Mailed check,809,No
3372-CDXFJ,13,Yes,Yes,No internet service,One year,Bank transfer (automatic),245,No
4781-ZXYGU,1,Yes,No,No internet service,Month-to-month,Bank transfer (automatic),2015,No
7632-YUTXB,25,Yes,No,No internet service,One year,Mailed check,2005,No
2718-YSKCS,71,Yes,No,No internet service,Two year,Bank transfer (automatic),196,No
9896-UYMIE,66,Yes,Yes,Yes,One year,Bank transfer (automatic),1143,No
0853-NWIFK,45,Yes,No,Yes,One year,Electronic check,1003,No
8212-CRQXP,22,Yes,No,Yes,Month-to-month,Credit card (automatic),80,No
6980-CDGFC,67,Yes,No,No internet service,One year,Bank transfer (automatic),2085,No
7691-XVTZH,68,Yes,Yes,Yes,Two year,Bank transfer (automatic),8995,No
2520-SGTTA,0,Yes,No,No internet service,Two year,Mailed check,20,No
7481-ATQQS,49,Yes,Yes,No,Month-to-month,Credit card (automatic),9085,Yes
1088-CNNKB,63,Yes,Yes,No,One year,Credit card (automatic),80,No
1930-BZLHI,21,Yes,No,No internet service,One year,Mailed check,2035,No
3400-ESFUW,55,Yes,No,No,Two year,Bank transfer (automatic),5755,Yes
5868-YTYKS,1,Yes,No,No internet service,Month-to-month,Mailed check,2025,No
3525-DVKFN,17,Yes,No,No internet service,Two year,Mailed check,194,No
1482-OXZSY,30,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),1004,No
0377-JBKKT,22,Yes,No,No,Month-to-month,Mailed check,5795,No
5778-BVOFB,9,Yes,No,Yes,Month-to-month,Bank transfer (automatic),595,No
2057-ZBLPD,21,Yes,Yes,No,Month-to-month,Electronic check,865,Yes
0228-MAUWC,19,Yes,Yes,No,Month-to-month,Electronic check,5955,No
5502-RLUYV,69,Yes,Yes,Yes,Month-to-month,Electronic check,10395,Yes
0023-HGHWL,1,No,No phone service,No,Month-to-month,Electronic check,251,Yes
7663-YJHSN,72,Yes,Yes,Yes,Two year,Bank transfer (automatic),10395,No
4915-BFSXL,70,Yes,Yes,Yes,Two year,Credit card (automatic),6895,No
3086-RUCRN,66,Yes,Yes,No,Month-to-month,Bank transfer (automatic),1031,No
7576-JMYWV,46,Yes,Yes,Yes,Month-to-month,Electronic check,1102,No
9039-RBEEE,39,No,No phone service,Yes,Month-to-month,Credit card (automatic),4895,Yes
0257-KXZGU,32,Yes,Yes,No,Month-to-month,Bank transfer (automatic),6245,No
1307-ATKGB,24,Yes,No,No,Month-to-month,Electronic check,8955,No
8417-FMLZI,6,Yes,No,No,Month-to-month,Credit card (automatic),8355,Yes
3714-XPXBW,37,Yes,Yes,Yes,Month-to-month,Credit card (automatic),789,No
1850-AKQEP,8,Yes,No,No internet service,Month-to-month,Mailed check,2035,No
5227-JSCFE,71,No,NA,No,Two year,Credit card (automatic),4635,No
0848-ZGQIJ,16,Yes,No,Yes,Month-to-month,Bank transfer (automatic),9465,No
3621-CHYVB,57,No,No phone service,No,Month-to-month,Bank transfer (automatic),499,No
8042-RNLKO,66,Yes,Yes,No internet service,One year,Bank transfer (automatic),2545,No
1792-UXAFY,17,Yes,No,Yes,Month-to-month,Electronic check,8915,Yes
0420-TXVSG,66,Yes,Yes,No,Two year,Credit card (automatic),661,No
6217-TOWGS,17,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),754,No
0515-YPMCW,1,Yes,No,No,Month-to-month,Mailed check,7045,Yes
0378-XSZPU,58,Yes,No,No,One year,Credit card (automatic),603,Yes
1045-LTCYT,8,Yes,No,No internet service,Month-to-month,Credit card (automatic),2105,No
1544-JJMYL,27,Yes,No,Yes,One year,Credit card (automatic),6935,No
4636-JGAAI,34,Yes,Yes,No,Month-to-month,Mailed check,8885,No
6874-SGLHU,30,Yes,No,Yes,One year,Bank transfer (automatic),97,No
